,title,authors,venue,year,unique_id
772,editor 's notes,michael j. franklin,sigmod record,1998,772
773,webdb ' 98 : international workshop on the web and databases,"alberto o. mendelzon , paolo atzeni",sigmod record,1998,773
774,banks : browsing and keyword searching in relational databases,"arvind hulgeri , gaurav bhalotia , soumen chakrabarti , parag , s. sudarshan , charuta nakhe , b. aditya",vldb,2002,774
775,data mining with optimized two-dimensional association rules,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda",acm trans . database syst .,2001,775
776,a predicate-based caching scheme for client-server database architectures,"julie basu , arthur m. keller",vldb j.,1996,776
777,indexing large metric spaces for similarity search queries,"z. meral özsoyoglu , tolga bozkaya",acm trans . database syst .,1999,777
778,open object database management systems,josé a. blakeley,sigmod conference,1994,778
779,poesia : an ontological workflow approach for composing web services in agriculture,"ling liu , eduardo delgado assad , calton pu , renato fileto , claudia bauzer medeiros",vldb j.,2003,779
780,optimization of dynamic query evaluation plans,"goetz graefe , richard l. cole",sigmod conference,1994,780
781,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu",sigmod conference,1999,781
782,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995,782
783,stream processing of xpath queries with predicates,"ashish kumar gupta , dan suciu",sigmod conference,2003,783
784,research directions in biodiversity informatics,john l. schnase,vldb,2000,784
785,efficient concurrency control for broadcast environments,"arvind nithrakashyap , rajendran m. sivasankaran , jayavel shanmugasundaram , krithi ramamritham",sigmod conference,1999,785
786,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,786
787,reminiscences on influential papers,richard t. snodgrass,sigmod record,1999,787
788,dbxplorer : enabling keyword search over relational databases,"gautam das , sanjay agrawal , surajit chaudhuri",sigmod conference,2002,788
789,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,789
790,tribeca : a stream database manager for network traffic analysis,mark sullivan,vldb,1996,790
791,www-udk : a web-based environmental meta-information system,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm",sigmod record,1997,791
792,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi , giuseppe pozzi",vldb j.,2001,792
793,query previews for networked information systems : a case study with nasa environmental data,"khoa doan , catherine plaisant , ben shneiderman , tom bruns",sigmod record,1997,793
794,book review column,karl aberer,sigmod record,2002,794
795,deeds towards a distributed and active real-time database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson",sigmod record,1996,795
796,automated resolution of semantic heterogeneity in multidatabases,"a. r. hurson , simin h. pakzad , m. w. bright",acm trans . database syst .,1994,796
797,cost models for overlapping and multiversion structures,"yufei tao , jun zhang , dimitris papadias",acm trans . database syst .,2002,797
798,efficiently instantiating view-objects from remote relational databases,"gio wiederhold , byung suk lee",vldb j.,1994,798
799,provision of market services for eco compliant electronic market places,"sena nural arpinar , asuman dogac",sigmod record,2000,799
800,aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems,"henrique paques , wei tang , calton pu , wei han , ling liu , david buttler",sigmod conference,2000,800
801,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,801
802,proxy-server architectures for olap,"panos kalnis , dimitris papadias",sigmod conference,2001,802
803,query processing techniques for arrays,"kenneth salem , arunprasad p. marathe",sigmod conference,1999,803
804,converting relational to object-oriented databases,joseph fong,sigmod record,1997,804
805,"high-dimensional index structures , database support for next decade 's applications ( tutorial )","daniel a. keim , stefan berchtold",sigmod conference,1998,805
806,metrics for accessing heterogeneous data : is there any hope ? ( panel ),"michael stonebraker , nicholas j. belkin , gio wiederhold , erich j. neuhold , leonard j. seligman",vldb,1995,806
807,incremental maintenance of externally materialized views,"martin staudt , matthias jarke",vldb,1996,807
808,databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994,808
809,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,809
810,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995,810
811,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,811
812,temporal integrity constraints with indeterminacy,"wes cowley , dimitris plexousakis",vldb,2000,812
813,the sr-tree : an index structure for high-dimensional nearest neighbor queries,"norio katayama , shin ` ichi satoh",sigmod conference,1997,813
814,optimizing disjunctive queries with expensive predicates,"alfons kemper , guido moerkotte , michael steinbrunn , klaus peithner",sigmod conference,1994,814
815,opt + + : an object-oriented implementation for extensible database query optimization,"david j. dewitt , navin kabra",vldb j.,1999,815
816,unrolling cycles to decide trigger termination,"tok wang ling , sin yeung lee",vldb,1999,816
817,optimizing database architecture for the new bottleneck : memory access,"peter a. boncz , stefan manegold , martin l. kersten",vldb j.,2000,817
818,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,818
819,devise : integrated querying and visualization of large datasets,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",sigmod conference,1997,819
820,query execution techniques for caching expensive methods,"joseph m. hellerstein , jeffrey f. naughton",sigmod conference,1996,820
821,a graphical query language for mobile information systems,ya-hui chang,sigmod record,2003,821
822,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002,822
823,xquec : pushing queries to compressed xml data,"ioana manolescu , gianni costa , andrei arion , andrea pugliese , angela bonifati , sandra d'aguanno",vldb,2003,823
824,the lowell report,"hans-jörg schek , michael stonebraker , jim gray , jeffrey d. ullman",sigmod conference,2003,824
825,semantics for update rule programs and implementations in a relational database management system,"louiqa raschid , jorge lobo",acm trans . database syst .,1996,825
826,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997,826
827,a comparison of selectivity estimators for range queries on metric attributes,"bernhard seeger , björn blohsfeld , dieter korus",sigmod conference,1999,827
828,automatic discovery of language models for text databases,"aiqun du , james p. callan , margaret e. connell",sigmod conference,1999,828
829,implementing lazy database updates for an object database system,"fabrizio ferrandina , thorsten meyer , roberto zicari",vldb,1994,829
830,information rules,dale a. stirling,sigmod record,2003,830
831,"what do those weird xml types want , anyway ?",steven j. derose,vldb,1999,831
832,efficient testing of high performance transaction processing systems,"d. wildfogel , ramana yerneni",vldb,1997,832
833,indexing of now-relative spatio-bitemporal data,"simonas saltenis , christian s. jensen",vldb j.,2002,833
834,dyda : data warehouse maintenance in fully concurrent environments,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod conference,2001,834
835,outerjoin simplification and reordering for query optimization,"césar a. galindo-legaria , arnon rosenthal",acm trans . database syst .,1997,835
836,query optimization in the presence of limited access patterns,"dan suciu , ioana manolescu , daniela florescu , alon y. levy",sigmod conference,1999,836
837,the wasa2 object-oriented workflow management system,"mathias weske , gottfried vossen",sigmod conference,1999,837
838,describing semistructured data,luca cardelli,sigmod record,2001,838
839,dblearn : a system prototype for knowledge discovery in relational databases,"yue huang , yandong cai , yongjian fu , nick cercone , jiawei han",sigmod conference,1994,839
840,garlic : a new flavor of federated query processing for db2,"peter m. schwarz , laura m. haas , vanja josifovski , eileen tien lin",sigmod conference,2002,840
841,the ccube constraint object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",sigmod conference,1999,841
842,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,842
843,graphical interaction with heterogeneous databases,"tiziana catarci , john cardiff , giuseppe santucci",vldb j.,1997,843
844,efficient evaluation of queries in a mediator for websources,"tolga urhan , laura bright , vladimir zadorozhny , maria-esther vidal , louiqa raschid",sigmod conference,2002,844
845,advances in real-time database systems research,azer bestavros,sigmod record,1996,845
846,a case for dynamic view management,"nick roussopoulos , yannis kotidis",acm trans . database syst .,2001,846
847,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998,847
848,exchanging intensional xml data,"omar benjelloun , tova milo , serge abiteboul , frederic dang ngoc , bernd amann",sigmod conference,2003,848
849,materialized views in oracle,"randall g. bello , william d. norcott , mohamed ziauddin , harry sun , karl dias , alan downing , james j. feenan jr. , andrew witkowski , james l. finnerty",vldb,1998,849
850,mdm : a multiple-data-model tool for the management of heterogeneous database schemes,"paolo atzeni , riccardo torlone",sigmod conference,1997,850
851,lambda-db : an odmg-based object-oriented dbms,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,2000,851
852,efficient execution of joins in a star schema,andreas weininger,sigmod conference,2002,852
853,reminiscences on influential papers,"z. meral özsoyoglu , philip s. yu , nick roussopoulos , krithi ramamritham , alberto o. mendelzon , richard t. snodgrass , laura m. haas , jennifer widom , jan paredaens",sigmod record,1998,853
854,efficient concurrency control in multidimensional access methods,"sharad mehrotra , kaushik chakrabarti",sigmod conference,1999,854
855,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",vldb j.,1994,855
856,large databases for remote sensing and gis,a. r. dasgupta,vldb,1996,856
857,the medusa project : autonomous data management in a shared-nothing parallel database machine,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge",sigmod conference,1994,857
858,analysis of navigation behaviour in web sites integrating multiple information systems,"myra spiliopoulou , bettina berendt",vldb j.,2000,858
859,open object database management systems,josé a. blakeley,sigmod conference,1994,859
860,data grid management systems,"arun jagatheesan , arcot rajasekar",sigmod conference,2003,860
861,carnot and infosleuth : database technology and the world wide web,"k. ong , christine tomlinson , darrell woelk , c. unnikrishnan , william bohrer , nigel jacobs",sigmod conference,1995,861
862,m-tree : an efficient access method for similarity search in metric spaces,"paolo ciaccia , pavel zezula , marco patella",vldb,1997,862
863,database research at nthu and itri,arbee l. p. chen,sigmod record,1994,863
864,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbará , mark sullivan",sigmod record,1997,864
865,"object-oriented , rapid application development in a pc database environment",fox development team,sigmod conference,1995,865
866,a theory of redo recovery,"mark r. tuttle , david b. lomet",sigmod conference,2003,866
867,optimization of queries with user-defined predicates,"kyuseok shim , surajit chaudhuri",acm trans . database syst .,1999,867
868,join queries with external text sources : execution and optimization techniques,"umeshwar dayal , surajit chaudhuri , tak w. yan",sigmod conference,1995,868
869,xml data management go native or spruce up relational systems ? ( panel abstract ),per-åke larson,sigmod conference,2001,869
870,temporal database system implementations,michael h. böhlen,sigmod record,1995,870
871,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999,871
872,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,872
873,active storage for large-scale data mining and multimedia,"garth a. gibson , erik riedel , christos faloutsos",vldb,1998,873
874,a structured approach for the definition of the semantics of active databases,"letizia tanca , piero fraternali",acm trans . database syst .,1995,874
875,transaction timestamping in ( temporal ) databases,"christian s. jensen , david b. lomet",vldb,2001,875
876,a query language and optimization techniques for unstructured data,"gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu",sigmod conference,1996,876
877,exploiting constraint-like data characterizations in query optimization,"jarek gryz , calisto zuzarte , parke godfrey",sigmod conference,2001,877
878,java and relational databases : sqlj ( tutorial ),"johannes klein , richard pledereder , gray clossman , brian becker , phil shaw , mark hapner",sigmod conference,1998,878
879,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,daniel barbará,sigmod record,2001,879
880,"agents , turst , and information access on the semantic web","timothy w. finin , anupam joshi",sigmod record,2002,880
881,editor 's notes,michael j. franklin,sigmod record,1997,881
882,time-parameterized queries in spatio-temporal databases,"dimitris papadias , yufei tao",sigmod conference,2002,882
883,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,883
884,integrating contents and structure in text retrieval,"gonzalo navarro , ricardo a. baeza-yates",sigmod record,1996,884
885,iterative dynamic programming : a new class of query optimization algorithms,"donald kossmann , konrad stocker",acm trans . database syst .,2000,885
886,multiway spatial joins,"dimitris papadias , nikos mamoulis",acm trans . database syst .,2001,886
887,an introduction to deductive database languages and systems,"kotagiri ramamohanarao , james harland",vldb j.,1994,887
888,dataguides : enabling query formulation and optimization in semistructured databases,"roy goldman , jennifer widom",vldb,1997,888
889,metu interoperable database system,"sema mancuhan , ismailcem budak arpinar , fatma ozcan , pinar koksal , asuman dogac , gökhan özhan , cevdet dengi , ugur halici , cem evrendilek , sena nural , ebru kilic",sigmod conference,1996,889
890,a one-pass aggregation algorithm with the optimal buffer size in multidimensional olap,"yang-sae moon , young-koo lee , il-yeol song , kyu-young whang",vldb,2002,890
891,information integration and xml in ibm 's db2,patricia g. selinger,vldb,2002,891
892,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,892
893,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,893
894,describing semistructured data,luca cardelli,sigmod record,2001,894
895,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000,895
896,parallel evaluation of multi-join queries,"jan flokstra , annita n. wilschut , peter m. g. apers",sigmod conference,1995,896
897,"report on the first international conference on ontologies , databases and applications of semantics",karl aberer,sigmod record,2003,897
898,an open storage system for abstract objects,"lukas relly , stephen blott , hans-jörg schek",sigmod conference,1996,898
899,transactional information systems - book review,marc h. scholl,sigmod record,2001,899
900,tracing the lineage of view data in a warehousing environment,"janet l. wiener , yingwei cui , jennifer widom",acm trans . database syst .,2000,900
901,databases for gis,"claudia bauzer medeiros , fatima pires",sigmod record,1994,901
902,transparent mid-tier database caching in sql server,"per-åke larson , jingren zhou , jonathan goldstein",sigmod conference,2003,902
903,query processing in tertiary memory databases,sunita sarawagi,vldb,1995,903
904,implementing deductive databases by mixed integer programming,"anil nerode , colin bell , raymond t. ng , v. s. subrahmanian",acm trans . database syst .,1996,904
905,efficient geometry-based similarity search of 3d spatial databases,daniel a. keim,sigmod conference,1999,905
906,a framework for semantic gossiping,"manfred hauswirth , karl aberer , philippe cudré-mauroux",sigmod record,2002,906
907,a user-centered interface for querying distributed multimedia databases,"kimberly m. james , isabel f. cruz",sigmod conference,1999,907
908,xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data,"sacha berger , christoph wieser , sebastian schaffert , françois bry",vldb,2003,908
909,approximate computation of multidimensional aggregates of sparse data using wavelets,"min wang , jeffrey scott vitter",sigmod conference,1999,909
910,book review column,karl aberer,sigmod record,2002,910
911,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000,911
912,delivering presentations from multimedia servers,"nevzat hurkan balkir , gultekin özsoyoglu",vldb j.,1998,912
913,sleepers and workaholics : caching strategies in mobile environments,"tomasz imielinski , daniel barbará",vldb j.,1995,913
914,on the issue of valid time ( s ) in temporal databases,"themis panayiotopoulos , efstathios v. ioannidis , constantine d. spyropoulos , stavros kokkotos",sigmod record,1995,914
915,the implementation and performance of compressed databases,"till westmann , sven helmer , guido moerkotte , donald kossmann",sigmod record,2000,915
916,report on the acm fourth international workshop on data warehousing and olap ( dolap 2001 ),joachim hammer,sigmod record,2002,916
917,generic database cost models for hierarchical memory systems,"peter a. boncz , martin l. kersten , stefan manegold",vldb,2002,917
918,information director 's message,alberto o. mendelzon,sigmod record,2000,918
919,birch : an efficient data clustering method for very large databases,"raghu ramakrishnan , miron livny , tian zhang",sigmod conference,1996,919
920,accessing relational databases from the world wide web,"tam nguyen , v. srinivasan",sigmod conference,1996,920
921,the xxl search engine : ranked retrieval of xml data using indexes and ontologies,"anja theobald , gerhard weikum",sigmod conference,2002,921
922,editor 's notes,ling liu,sigmod record,2003,922
923,partial results for online query processing,"joseph m. hellerstein , vijayshankar raman",sigmod conference,2002,923
924,a data model and data structures for moving objects databases,"markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting",sigmod conference,2000,924
925,schema and database evolution in the o2 object database system,"fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec",vldb,1995,925
926,dynamic memory adjustment for external mergesort,"weiye zhang , per-åke larson",vldb,1997,926
927,secure transaction processing in firm real-time database systems,"binto george , jayant r. haritsa",sigmod conference,1997,927
928,approximate query processing : taming the terabytes,"minos n. garofalakis , phillip b. gibbons",vldb,2001,928
929,"domains , relations and religious wars",rafael camps,sigmod record,1996,929
930,an empirical performance study of the ingres search accelerator for a large property management database system,"john g. hughes , david a. bell , sarabjot s. anand",vldb,1994,930
931,view maintenance in a warehousing environment,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,1995,931
932,multi-dimensional database allocation for parallel data warehouses,"holger märtens , erhard rahm , thomas stöhr",vldb,2000,932
933,a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1994,933
934,how to roll a join : asynchronous incremental view maintenance,"kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay",sigmod conference,2000,934
935,"adaptable pointer swizzling strategies in object bases : design , realization , and quantitative analysis","alfons kemper , donald kossmann",vldb j.,1995,935
936,the tv-tree : an index structure for high-dimensional data,"king-ip lin , h. v. jagadish , christos faloutsos",vldb j.,1994,936
937,aggregation algorithms for very large compressed data warehouses,"jaideep srivastava , jianzhong li , doron rotem",vldb,1999,937
938,reminiscences on influential papers,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000,938
939,an effective hash based algorithm for mining association rules,"ming-syan chen , philip s. yu , jong soo park",sigmod conference,1995,939
940,predator : a resource for database research,praveen seshadri,sigmod record,1998,940
941,versions and workspaces in microsoft repository,"shankar pal , thomas bergstraesser , philip a. bernstein , david shutt",sigmod conference,1999,941
942,the x-tree : an index structure for high-dimensional data,"hans-peter kriegel , stefan berchtold , daniel a. keim",vldb,1996,942
943,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001,943
944,reminiscences on influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",sigmod record,2002,944
945,the p operator : discovering and ranking associations on the semantic web,"kemafor anyanwu , amit p. sheth",sigmod record,2002,945
946,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,946
947,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,947
948,algebraic query optimisation for database programming languages,"carol small , alexandra poulovassilis",vldb j.,1996,948
949,guest editor 's introduction,asuman dogac,sigmod record,1998,949
950,developing an indexing scheme for xml document collection using the oracle8i extensibility framework,"ying hu , timothy chorma , nipun agarwal , seema sundara , jagannathan srinivasan",vldb,2001,950
951,static detection of security flaws in object-oriented databases,keishi tajima,sigmod conference,1996,951
952,the database research group at eth zurich,"hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott",sigmod record,1994,952
953,high-performance sorting on networks of workstations,"david e. culler , joseph m. hellerstein , david a. patterson , andrea c. arpaci-dusseau , remzi h. arpaci-dusseau",sigmod conference,1997,953
954,schema and database evolution in the o2 object database system,"fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec",vldb,1995,954
955,distributed deviation detection in sensor networks,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki",sigmod record,2003,955
956,report on the 1995 international workshop on temporal databases,"arie segev , richard t. snodgrass , christian s. jensen",sigmod record,1995,956
957,sql and management of external data,"jan-eike michels , jim melton , krishna g. kulkarni , peter m. schwarz , kathy zeidenstein , vanja josifovski",sigmod record,2001,957
958,fast parallel similarity search in multimedia databases,"christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold",sigmod conference,1997,958
959,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995,959
960,on-line reorganization in object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",sigmod conference,2000,960
961,towards knowledge-based digital libraries,"manfred a. jeusfeld , ling feng , jeroen hoppenbrouwers",sigmod record,2001,961
962,the implementation and performance of compressed databases,"till westmann , sven helmer , guido moerkotte , donald kossmann",sigmod record,2000,962
963,on the computation of multidimensional aggregates,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",vldb,1996,963
964,re-designing distance functions and distance-based applications for high dimensional data,charu c. aggarwal,sigmod record,2001,964
965,data grid management systems,"arun jagatheesan , arcot rajasekar",sigmod conference,2003,965
966,automated selection of materialized views and indexes in sql databases,"surajit chaudhuri , sanjay agrawal , vivek r. narasayya",vldb,2000,966
967,management of multidimensional discrete data,peter baumann,vldb j.,1994,967
968,storage and retrieval of xml data using relational databases,"surajit chaudhuri , kyuseok shim",vldb,2001,968
969,information systems research at george mason university,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",sigmod record,1997,969
970,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,970
971,on-line reorganization of sparsely-populated b + trees,"betty salzberg , chendong zou",sigmod conference,1996,971
972,networked data management design points,james r. hamilton,vldb,1999,972
973,reminiscences on influential papers,"christos h. papadimitriou , anant jhingran , yannis e. ioannidis , kenneth a. ross",sigmod record,2000,973
974,a framework for supporting data integration using the materialized and virtual approaches,"gang zhou , richard hull",sigmod conference,1996,974
975,continuous queries over data streams,"jennifer widom , shivnath babu",sigmod record,2001,975
976,efficient structural joins on indexed xml documents,"zografoula vagena , shu-yao chien , vassilis j. tsotras , carlo zaniolo , donghui zhang",vldb,2002,976
977,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998,977
978,query rewriting for semistructured data,"vasilis vassalos , yannis papakonstantinou",sigmod conference,1999,978
979,the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,979
980,dwms : data warehouse management system,narendra mohan,vldb,1996,980
981,specification and implementation of exceptions in workflow management systems,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi",acm trans . database syst .,1999,981
982,optimizing multiple dimensional queries simultaneously in multidimensional databases,"jeffrey xu yu , weifa liang , maria e. orlowska",vldb j.,2000,982
983,an effective deductive object-oriented database through language integration,"m. howard williams , norman w. paton , andrew dinn , maria l. barja , alvaro a. a. fernandes",vldb,1994,983
984,rainforest - a framework for fast decision tree construction of large datasets,"johannes gehrke , venkatesh ganti , raghu ramakrishnan",vldb,1998,984
985,converting relational to object-oriented databases,joseph fong,sigmod record,1997,985
986,mqseries and cics link for lotus notes,?,sigmod record,1996,986
987,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,987
988,fast incremental maintenance of approximate histograms,"viswanath poosala , phillip b. gibbons , yossi matias",acm trans . database syst .,2002,988
989,join index hierarchies for supporting efficient navigations in object-oriented databases,"jiawei han , zhaohui xie",vldb,1994,989
990,tam : a system for dynamic transactional activity management,"ling liu , calton pu , tong zhou",sigmod conference,1999,990
991,extracting large data sets using db2 parallel edition,sriram padmanabhan,vldb,1996,991
992,exact : an extensible approach to active object-oriented databases,"arturo jaime , oscar díaz",vldb j.,1997,992
993,domino : databases for moving objects tracking,"jutai zhou , ouri wolfson , sam chamberlain , a. prasad sistla , bo xu",sigmod conference,1999,993
994,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,994
995,a system for watermarking relational databases,"peter j. haas , rakesh agrawal , jerry kiernan",sigmod conference,2003,995
996,a vision of management of complex models,"rachel pottinger , alon y. halevy , philip a. bernstein",sigmod record,2000,996
997,answering queries with useful bindings,"edward y. chang , chen li",acm trans . database syst .,2001,997
998,"workflow automation : applications , technology , and research ( tutorial )",amit p. sheth,sigmod conference,1995,998
999,on-demand data elevation in hierarchical multimedia storage servers,"thomas papadakis , peter triantafillou",vldb,1997,999
1000,capturing both types and constraints in data integration,"juliana freire , rajeev rastogi , michael benedikt , wenfei fan , chee yong chan",sigmod conference,2003,1000
1001,declare and sds : early efforts to commercialize deductive database technology,"werner strauß , gerhard dünzinger , werner kießling , helmut schmidt",vldb j.,1994,1001
1002,opt + + : an object-oriented implementation for extensible database query optimization,"david j. dewitt , navin kabra",vldb j.,1999,1002
1003,fast algorithms for mining association rules in large databases,"ramakrishnan srikant , rakesh agrawal",vldb,1994,1003
1004,efficient maintenance of materialized mediated views,"james j. lu , guido moerkotte , joachim schü , v. s. subrahmanian",sigmod conference,1995,1004
1005,the database group at national technical university of athens ( ntua ),"timos k. sellis , yannis vassiliou",sigmod record,1995,1005
1006,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",vldb,1996,1006
1007,index concurrency control in firm real-time database systems,"brajesh goyal , s. seshadri , v. srinivasan , jayant r. haritsa",vldb,1995,1007
1008,using semantic values to falilitate interoperability among heterogeneous information systems,"edward sciore , michael siegel , arnon rosenthal",acm trans . database syst .,1994,1008
1009,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , olivier gruber , michael j. franklin",vldb,1995,1009
1010,expiring data in a warehouse,"wilburt labio , jun yang , hector garcia-molina",vldb,1998,1010
1011,chair 's message,m. tamer özsu,sigmod record,2001,1011
1012,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",vldb j.,1996,1012
1013,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002,1013
1014,on-line reorganization in object databases,"s. sudarshan , rajeev rastogi , s. seshadri , mohana krishna lakhamraju",sigmod conference,2000,1014
1015,data management issues in electronic commerce ( panel ),m. tamer özsu,sigmod conference,1999,1015
1016,database management systems and the internet,susan malaika,vldb,1996,1016
1017,detection and classification of intrusions and faults using sequences of system calls,"joão b. d. cabrera , raman k. mehra , lundy m. lewis",sigmod record,2001,1017
1018,streaming queries over streaming data,"michael j. franklin , sirish chandrasekaran",vldb,2002,1018
1019,reminiscences on influential papers,"kaladhar voruganti , renée j. miller , kenneth a. ross , flip korn",sigmod record,2002,1019
1020,s3 : similarity search in cad database systems,"hans-peter kriegel , stefan berchtold",sigmod conference,1997,1020
1021,data mining : practical machine learning tools and techniques - book review,james geller,sigmod record,2002,1021
1022,optimal multi-step k-nearest neighbor search,"thomas seidl , hans-peter kriegel",sigmod conference,1998,1022
1023,query processing in spatial network databases,"nikos mamoulis , jun zhang , dimitris papadias , yufei tao",vldb,2003,1023
1024,space optimization in deductive databases,"s. sudarshan , divesh srivastava , raghu ramakrishnan , jeffrey f. naughton",acm trans . database syst .,1995,1024
1025,efficient incremental garbage collection for client-server object database systems,"laurent amsaleg , olivier gruber , michael j. franklin",vldb,1995,1025
1026,the mariposa distributed database management system,jeff sidell,sigmod record,1996,1026
1027,walrus : a similarity retrieval algorithm for image databases,"rajeev rastogi , kyuseok shim , apostol natsev",sigmod conference,1999,1027
1028,from data independence to knowledge independence : an on-going story,laurent vieille,vldb,1998,1028
1029,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997,1029
1030,outerjoin simplification and reordering for query optimization,"césar a. galindo-legaria , arnon rosenthal",acm trans . database syst .,1997,1030
1031,on the computation of multidimensional aggregates,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",vldb,1996,1031
1032,memex : a browsing assistant for collaborative archiving and mining of surf trails,"mallela subramanyam , mitul tiwari , sandeep srivastava , soumen chakrabarti",vldb,2000,1032
